train_loss,epoch,step,val_loss
0.8726552128791809,0,49,
1.1290583610534668,0,99,
1.0579559803009033,0,149,
0.7453837394714355,0,199,
0.8400543928146362,0,249,
0.8148981928825378,0,299,
1.1821644306182861,0,349,
0.5156171917915344,0,399,
1.398653268814087,0,449,
0.9773216247558594,0,499,
1.2973048686981201,0,549,
0.7592424154281616,0,599,
1.2323050498962402,0,649,
0.6978076696395874,0,699,
0.886949360370636,0,749,
1.020337462425232,0,799,
0.7525164484977722,0,849,
0.5502902269363403,0,899,
1.131700873374939,0,949,
0.7412331104278564,0,999,
1.189281940460205,0,1049,
0.7313722372055054,0,1099,
1.0628615617752075,0,1149,
0.9336733818054199,0,1199,
0.5647454261779785,0,1249,
0.8962955474853516,0,1299,
0.40948331356048584,0,1349,
0.6265664100646973,0,1399,
0.8544714450836182,0,1449,
0.6820789575576782,0,1499,
0.6132808923721313,0,1549,
0.4932349622249603,0,1599,
0.9674603939056396,0,1649,
1.0933029651641846,0,1699,
0.7326078414916992,0,1749,
0.764860212802887,0,1799,
0.46855324506759644,0,1849,
0.8889600038528442,0,1899,
1.134880781173706,0,1949,
0.719925045967102,0,1999,
0.48217546939849854,0,2049,
0.7420806884765625,0,2099,
1.0726184844970703,0,2149,
0.8703960180282593,0,2199,
1.0161265134811401,0,2249,
0.8723151683807373,0,2299,
0.8717700839042664,0,2349,
0.9498224854469299,0,2399,
0.9260015487670898,0,2449,
0.6855772137641907,0,2499,
0.7714490294456482,0,2549,
0.6018888354301453,0,2599,
,0,2624,0.7456103563308716
0.5579442977905273,1,2649,
0.5531425476074219,1,2699,
0.9074734449386597,1,2749,
0.8116117715835571,1,2799,
0.6081475019454956,1,2849,
0.6602628231048584,1,2899,
0.7721502780914307,1,2949,
1.1489696502685547,1,2999,
0.5248091220855713,1,3049,
0.5670668482780457,1,3099,
0.5341591835021973,1,3149,
0.914203405380249,1,3199,
0.6794365048408508,1,3249,
0.9695770740509033,1,3299,
1.4171702861785889,1,3349,
0.35164695978164673,1,3399,
0.5939279794692993,1,3449,
0.5103906393051147,1,3499,
0.523793637752533,1,3549,
0.6239763498306274,1,3599,
0.38569575548171997,1,3649,
0.5452826023101807,1,3699,
1.625977873802185,1,3749,
0.41577887535095215,1,3799,
0.46391308307647705,1,3849,
0.5638422966003418,1,3899,
0.7299313545227051,1,3949,
0.33124637603759766,1,3999,
0.5048636198043823,1,4049,
0.6230188608169556,1,4099,
1.407893419265747,1,4149,
0.9048567414283752,1,4199,
0.6747499704360962,1,4249,
0.6905762553215027,1,4299,
1.1053755283355713,1,4349,
0.3884935677051544,1,4399,
1.0295679569244385,1,4449,
0.32824838161468506,1,4499,
0.4607064127922058,1,4549,
0.643017590045929,1,4599,
0.7579241991043091,1,4649,
1.5837880373001099,1,4699,
0.6270214319229126,1,4749,
0.6445231437683105,1,4799,
1.8935366868972778,1,4849,
0.7181291580200195,1,4899,
1.0374813079833984,1,4949,
0.7713733911514282,1,4999,
0.5011337995529175,1,5049,
0.5299195647239685,1,5099,
1.065905213356018,1,5149,
0.6020100712776184,1,5199,
0.7891659736633301,1,5249,
,1,5249,0.6963814496994019
0.5600168704986572,2,5299,
0.5274897813796997,2,5349,
0.8025017976760864,2,5399,
0.6256785988807678,2,5449,
2.528822183609009,2,5499,
0.7579845190048218,2,5549,
0.41613054275512695,2,5599,
0.5050249695777893,2,5649,
0.5609112977981567,2,5699,
0.9649044871330261,2,5749,
0.6747998595237732,2,5799,
0.3369191884994507,2,5849,
0.6186764240264893,2,5899,
0.6037106513977051,2,5949,
0.671225905418396,2,5999,
0.6634767055511475,2,6049,
1.418275237083435,2,6099,
1.231065034866333,2,6149,
0.6756383180618286,2,6199,
0.5358668565750122,2,6249,
0.4621688723564148,2,6299,
0.5190283060073853,2,6349,
1.2436479330062866,2,6399,
1.0681177377700806,2,6449,
0.4651098847389221,2,6499,
1.8341667652130127,2,6549,
0.4164138734340668,2,6599,
0.7572396397590637,2,6649,
0.3964571952819824,2,6699,
0.32222437858581543,2,6749,
0.4812261164188385,2,6799,
0.6937463879585266,2,6849,
0.5575897693634033,2,6899,
0.39427000284194946,2,6949,
0.8667069673538208,2,6999,
0.5378817915916443,2,7049,
0.720371663570404,2,7099,
1.7985749244689941,2,7149,
0.49451905488967896,2,7199,
0.6260852217674255,2,7249,
0.4920966327190399,2,7299,
0.6296791434288025,2,7349,
0.5151492953300476,2,7399,
0.6124370098114014,2,7449,
0.42130202054977417,2,7499,
0.4111645221710205,2,7549,
0.5072057247161865,2,7599,
0.8772838115692139,2,7649,
0.5671595931053162,2,7699,
0.8355172872543335,2,7749,
