train_loss,epoch,step,val_loss
1.195439338684082,0,49,
1.1791200637817383,0,99,
1.666494369506836,0,149,
0.7635635137557983,0,199,
1.2505412101745605,0,249,
1.3964303731918335,0,299,
0.587437629699707,0,349,
0.9330779314041138,0,399,
0.7446762323379517,0,449,
0.7138669490814209,0,499,
0.7610347270965576,0,549,
0.9140245318412781,0,599,
1.6088166236877441,0,649,
1.3207038640975952,0,699,
0.7043848037719727,0,749,
0.7816851735115051,0,799,
0.5475418567657471,0,849,
0.5276033282279968,0,899,
0.6336557865142822,0,949,
0.5939801931381226,0,999,
0.7543061971664429,0,1049,
1.3466812372207642,0,1099,
0.725885272026062,0,1149,
1.2272734642028809,0,1199,
0.46348756551742554,0,1249,
1.4724459648132324,0,1299,
1.0541183948516846,0,1349,
0.8491158485412598,0,1399,
1.0892274379730225,0,1449,
0.5538364052772522,0,1499,
0.9785895347595215,0,1549,
1.2418423891067505,0,1599,
1.218461275100708,0,1649,
0.4512929320335388,0,1699,
1.3397202491760254,0,1749,
0.9961726665496826,0,1799,
0.8883275389671326,0,1849,
0.49144265055656433,0,1899,
1.2259557247161865,0,1949,
0.7590996026992798,0,1999,
0.800548791885376,0,2049,
1.0170559883117676,0,2099,
0.5703918933868408,0,2149,
0.6409702301025391,0,2199,
0.5873948931694031,0,2249,
0.48088139295578003,0,2299,
0.9004961252212524,0,2349,
0.8160269260406494,0,2399,
1.2407734394073486,0,2449,
0.5393391847610474,0,2499,
0.7717368602752686,0,2549,
1.1860439777374268,0,2599,
,0,2624,0.7511072158813477
0.43589723110198975,1,2649,
0.704913854598999,1,2699,
0.850791871547699,1,2749,
1.0731761455535889,1,2799,
0.6718211770057678,1,2849,
0.4440603256225586,1,2899,
0.8393532037734985,1,2949,
1.1273345947265625,1,2999,
0.4237906038761139,1,3049,
1.6840602159500122,1,3099,
0.4717700779438019,1,3149,
1.127294898033142,1,3199,
0.8115640878677368,1,3249,
0.5489126443862915,1,3299,
1.5500760078430176,1,3349,
0.8932207822799683,1,3399,
0.6818363666534424,1,3449,
0.4804324507713318,1,3499,
0.4394925832748413,1,3549,
0.39007866382598877,1,3599,
1.015232801437378,1,3649,
1.180240273475647,1,3699,
0.6625129580497742,1,3749,
0.8885840177536011,1,3799,
1.05482816696167,1,3849,
1.3485372066497803,1,3899,
1.4281243085861206,1,3949,
0.7410098314285278,1,3999,
0.7822625637054443,1,4049,
0.5131230354309082,1,4099,
1.1799938678741455,1,4149,
0.6047345399856567,1,4199,
0.9419068098068237,1,4249,
0.42063236236572266,1,4299,
1.7922749519348145,1,4349,
0.7837111353874207,1,4399,
0.42375582456588745,1,4449,
0.5287548303604126,1,4499,
0.42194998264312744,1,4549,
1.2149574756622314,1,4599,
0.370715469121933,1,4649,
1.0143592357635498,1,4699,
0.5153756141662598,1,4749,
1.21267569065094,1,4799,
0.687397301197052,1,4849,
0.6216539144515991,1,4899,
0.5854073762893677,1,4949,
0.8184111714363098,1,4999,
0.46719616651535034,1,5049,
0.41441646218299866,1,5099,
0.4877350330352783,1,5149,
0.45443668961524963,1,5199,
0.4327934980392456,1,5249,
,1,5249,0.7128305435180664
0.6901801824569702,2,5299,
1.1867833137512207,2,5349,
0.6806303262710571,2,5399,
1.1455386877059937,2,5449,
0.529266357421875,2,5499,
0.43785637617111206,2,5549,
1.182084560394287,2,5599,
0.502385139465332,2,5649,
0.5297874212265015,2,5699,
